Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 20:01:37,98.0,98.0,
PLC - Height,2023/02/16 20:01:39,97.0,97.0,
PLC - Height,2023/02/16 20:01:40,96.0,96.0,
PLC - Height,2023/02/16 20:01:41,95.0,95.0,
PLC - Height,2023/02/16 20:01:43,94.0,94.0,
PLC - Height,2023/02/16 20:01:44,93.0,93.0,
PLC - Height,2023/02/16 20:01:46,92.0,92.0,
PLC - Height,2023/02/16 20:01:47,91.0,91.0,
PLC - Height,2023/02/16 20:01:49,90.0,90.0,
PLC - Height,2023/02/16 20:01:50,89.0,89.0,
PLC - Height,2023/02/16 20:01:52,88.0,88.0,
PLC - Height,2023/02/16 20:01:54,87.0,87.0,
PLC - Height,2023/02/16 20:01:55,86.0,86.0,
PLC - Height,2023/02/16 20:01:57,85.0,85.0,
PLC - Height,2023/02/16 20:01:59,84.0,84.0,
PLC - Height,2023/02/16 20:02:00,83.0,83.0,
PLC - Height,2023/02/16 20:02:02,82.0,82.0,
PLC - Height,2023/02/16 20:02:04,81.0,81.0,
PLC - Height,2023/02/16 20:02:06,80.0,80.0,
PLC - Height,2023/02/16 20:02:08,81.0,81.0,
PLC - Height,2023/02/16 20:02:10,82.0,82.0,
PLC - Height,2023/02/16 20:02:11,83.0,83.0,
PLC - Height,2023/02/16 20:02:14,84.0,84.0,
PLC - Height,2023/02/16 20:02:16,85.0,85.0,
PLC - Height,2023/02/16 20:02:18,86.0,86.0,
PLC - Height,2023/02/16 20:02:20,87.0,87.0,
PLC - Height,2023/02/16 20:02:22,88.0,88.0,
PLC - Height,2023/02/16 20:02:24,89.0,89.0,
PLC - Height,2023/02/16 20:02:27,90.0,90.0,
PLC - Height,2023/02/16 20:02:29,91.0,91.0,
PLC - Height,2023/02/16 20:02:31,92.0,92.0,
PLC - Height,2023/02/16 20:02:33,93.0,93.0,
PLC - Height,2023/02/16 20:02:36,94.0,94.0,
PLC - Height,2023/02/16 20:02:38,95.0,95.0,
PLC - Height,2023/02/16 20:02:41,96.0,96.0,
PLC - Height,2023/02/16 20:02:43,97.0,97.0,
PLC - Height,2023/02/16 20:02:46,98.0,98.0,
PLC - Height,2023/02/16 20:02:49,99.0,99.0,
PLC - Height,2023/02/16 20:02:52,100.0,100.0,
PLC - Height,2023/02/16 20:02:54,99.0,99.0,
PLC - Height,2023/02/16 20:02:57,98.0,98.0,
PLC - Height,2023/02/16 20:03:00,97.0,97.0,
PLC - Height,2023/02/16 20:03:03,96.0,96.0,
PLC - Height,2023/02/16 20:03:06,95.0,95.0,
PLC - Height,2023/02/16 20:03:09,94.0,94.0,
PLC - Height,2023/02/16 20:03:12,93.0,93.0,
PLC - Height,2023/02/16 20:03:15,92.0,92.0,
PLC - Height,2023/02/16 20:03:18,91.0,91.0,
PLC - Height,2023/02/16 20:03:20,90.0,90.0,
PLC - Height,2023/02/16 20:03:23,89.0,89.0,
PLC - Height,2023/02/16 20:03:26,88.0,88.0,
PLC - Height,2023/02/16 20:03:28,87.0,87.0,
PLC - Height,2023/02/16 20:03:31,86.0,86.0,
PLC - Height,2023/02/16 20:03:33,85.0,85.0,
PLC - Height,2023/02/16 20:03:36,84.0,84.0,
PLC - Height,2023/02/16 20:03:38,83.0,83.0,
PLC - Height,2023/02/16 20:03:41,82.0,82.0,
PLC - Height,2023/02/16 20:03:43,81.0,81.0,
PLC - Height,2023/02/16 20:03:45,80.0,80.0,
PLC - Height,2023/02/16 20:03:47,81.0,81.0,
PLC - Height,2023/02/16 20:03:49,82.0,82.0,
PLC - Height,2023/02/16 20:03:51,83.0,83.0,
PLC - Height,2023/02/16 20:03:53,84.0,84.0,
PLC - Height,2023/02/16 20:03:55,85.0,85.0,
PLC - Height,2023/02/16 20:03:57,86.0,86.0,
PLC - Height,2023/02/16 20:03:59,87.0,87.0,
PLC - Height,2023/02/16 20:04:01,88.0,88.0,
PLC - Height,2023/02/16 20:04:03,89.0,89.0,
PLC - Height,2023/02/16 20:04:05,90.0,90.0,
PLC - Height,2023/02/16 20:04:07,91.0,91.0,
PLC - Height,2023/02/16 20:04:08,92.0,92.0,
PLC - Height,2023/02/16 20:04:10,93.0,93.0,
PLC - Height,2023/02/16 20:04:12,94.0,94.0,
PLC - Height,2023/02/16 20:04:13,95.0,95.0,
PLC - Height,2023/02/16 20:04:15,96.0,96.0,
PLC - Height,2023/02/16 20:04:16,97.0,97.0,
PLC - Height,2023/02/16 20:04:18,98.0,98.0,
PLC - Height,2023/02/16 20:04:19,99.0,99.0,
PLC - Height,2023/02/16 20:04:21,100.0,100.0,
PLC - Height,2023/02/16 20:04:22,99.0,99.0,
PLC - Height,2023/02/16 20:04:24,98.0,98.0,
PLC - Height,2023/02/16 20:04:25,97.0,97.0,
PLC - Height,2023/02/16 20:04:27,96.0,96.0,
PLC - Height,2023/02/16 20:04:28,95.0,95.0,
PLC - Height,2023/02/16 20:04:29,94.0,94.0,
PLC - Height,2023/02/16 20:04:30,93.0,93.0,
PLC - Height,2023/02/16 20:04:32,92.0,92.0,
PLC - Height,2023/02/16 20:04:33,91.0,91.0,
PLC - Height,2023/02/16 20:04:35,90.0,90.0,
PLC - Height,2023/02/16 20:04:37,89.0,89.0,
PLC - Height,2023/02/16 20:04:39,88.0,88.0,
PLC - Height,2023/02/16 20:04:42,87.0,87.0,
PLC - Height,2023/02/16 20:04:44,86.0,86.0,
PLC - Height,2023/02/16 20:04:45,85.0,85.0,
PLC - Height,2023/02/16 20:04:47,84.0,84.0,
PLC - Height,2023/02/16 20:04:49,83.0,83.0,
PLC - Height,2023/02/16 20:04:51,82.0,82.0,
PLC - Height,2023/02/16 20:04:53,81.0,81.0,
PLC - Height,2023/02/16 20:04:55,80.0,80.0,
PLC - Height,2023/02/16 20:04:57,81.0,81.0,
PLC - Height,2023/02/16 20:04:59,82.0,82.0,
PLC - Height,2023/02/16 20:05:01,83.0,83.0,
PLC - Height,2023/02/16 20:05:03,84.0,84.0,
PLC - Height,2023/02/16 20:05:05,85.0,85.0,
PLC - Height,2023/02/16 20:05:07,86.0,86.0,
PLC - Height,2023/02/16 20:05:09,87.0,87.0,
PLC - Height,2023/02/16 20:05:12,88.0,88.0,
PLC - Height,2023/02/16 20:05:14,89.0,89.0,
PLC - Height,2023/02/16 20:05:16,90.0,90.0,
PLC - Height,2023/02/16 20:05:18,91.0,91.0,
PLC - Height,2023/02/16 20:05:20,92.0,92.0,
PLC - Height,2023/02/16 20:05:22,93.0,93.0,
PLC - Height,2023/02/16 20:05:24,94.0,94.0,
PLC - Height,2023/02/16 20:05:25,95.0,95.0,
PLC - Height,2023/02/16 20:05:28,96.0,96.0,
PLC - Height,2023/02/16 20:05:30,97.0,97.0,
PLC - Height,2023/02/16 20:05:32,98.0,98.0,
PLC - Height,2023/02/16 20:05:33,99.0,99.0,
PLC - Height,2023/02/16 20:05:35,100.0,100.0,
PLC - Height,2023/02/16 20:05:36,99.0,99.0,
PLC - Height,2023/02/16 20:05:38,98.0,98.0,
PLC - Height,2023/02/16 20:05:40,97.0,97.0,
PLC - Height,2023/02/16 20:05:42,96.0,96.0,
PLC - Height,2023/02/16 20:05:44,95.0,95.0,
PLC - Height,2023/02/16 20:05:45,94.0,94.0,
PLC - Height,2023/02/16 20:05:47,93.0,93.0,
PLC - Height,2023/02/16 20:05:49,92.0,92.0,
PLC - Height,2023/02/16 20:05:50,91.0,91.0,
PLC - Height,2023/02/16 20:05:52,90.0,90.0,
PLC - Height,2023/02/16 20:05:53,89.0,89.0,
PLC - Height,2023/02/16 20:05:55,88.0,88.0,
PLC - Height,2023/02/16 20:05:56,87.0,87.0,
PLC - Height,2023/02/16 20:05:57,86.0,86.0,
PLC - Height,2023/02/16 20:05:59,85.0,85.0,
PLC - Height,2023/02/16 20:06:00,84.0,84.0,
PLC - Height,2023/02/16 20:06:01,83.0,83.0,
PLC - Height,2023/02/16 20:06:03,82.0,82.0,
PLC - Height,2023/02/16 20:06:04,81.0,81.0,
PLC - Height,2023/02/16 20:06:05,80.0,80.0,
PLC - Height,2023/02/16 20:06:07,81.0,81.0,
PLC - Height,2023/02/16 20:06:08,82.0,82.0,
PLC - Height,2023/02/16 20:06:10,83.0,83.0,
PLC - Height,2023/02/16 20:06:11,84.0,84.0,
PLC - Height,2023/02/16 20:06:13,85.0,85.0,
PLC - Height,2023/02/16 20:06:15,86.0,86.0,
PLC - Height,2023/02/16 20:06:16,87.0,87.0,
PLC - Height,2023/02/16 20:06:18,88.0,88.0,
PLC - Height,2023/02/16 20:06:19,89.0,89.0,
PLC - Height,2023/02/16 20:06:21,90.0,90.0,
PLC - Height,2023/02/16 20:06:23,91.0,91.0,
PLC - Height,2023/02/16 20:06:25,92.0,92.0,
PLC - Height,2023/02/16 20:06:27,93.0,93.0,
PLC - Height,2023/02/16 20:06:28,94.0,94.0,
PLC - Height,2023/02/16 20:06:31,95.0,95.0,
PLC - Height,2023/02/16 20:06:32,96.0,96.0,
PLC - Height,2023/02/16 20:06:34,97.0,97.0,
PLC - Height,2023/02/16 20:06:36,98.0,98.0,
PLC - Height,2023/02/16 20:06:38,99.0,99.0,
PLC - Height,2023/02/16 20:06:40,100.0,100.0,
PLC - Height,2023/02/16 20:06:42,99.0,99.0,
PLC - Height,2023/02/16 20:06:44,98.0,98.0,
PLC - Height,2023/02/16 20:06:47,97.0,97.0,
PLC - Height,2023/02/16 20:06:49,96.0,96.0,
PLC - Height,2023/02/16 20:06:51,95.0,95.0,
PLC - Height,2023/02/16 20:06:53,94.0,94.0,
PLC - Height,2023/02/16 20:06:56,93.0,93.0,
PLC - Height,2023/02/16 20:06:58,92.0,92.0,
PLC - Height,2023/02/16 20:07:01,91.0,91.0,
PLC - Height,2023/02/16 20:07:03,90.0,90.0,
PLC - Height,2023/02/16 20:07:06,89.0,89.0,
PLC - Height,2023/02/16 20:07:08,88.0,88.0,
PLC - Height,2023/02/16 20:07:11,87.0,87.0,
PLC - Height,2023/02/16 20:07:14,86.0,86.0,
PLC - Height,2023/02/16 20:07:16,85.0,85.0,
PLC - Height,2023/02/16 20:07:19,84.0,84.0,
PLC - Height,2023/02/16 20:07:22,83.0,83.0,
PLC - Height,2023/02/16 20:07:25,82.0,82.0,
PLC - Height,2023/02/16 20:07:28,81.0,81.0,
PLC - Height,2023/02/16 20:07:31,80.0,80.0,
PLC - Height,2023/02/16 20:07:34,81.0,81.0,
PLC - Height,2023/02/16 20:07:37,82.0,82.0,
PLC - Height,2023/02/16 20:07:40,83.0,83.0,
PLC - Height,2023/02/16 20:07:43,84.0,84.0,
PLC - Height,2023/02/16 20:07:46,85.0,85.0,
PLC - Height,2023/02/16 20:07:49,86.0,86.0,
PLC - Height,2023/02/16 20:07:52,87.0,87.0,
PLC - Height,2023/02/16 20:07:55,88.0,88.0,
PLC - Height,2023/02/16 20:07:58,89.0,89.0,
PLC - Height,2023/02/16 20:08:00,90.0,90.0,
PLC - Height,2023/02/16 20:08:03,91.0,91.0,
PLC - Height,2023/02/16 20:08:06,92.0,92.0,
PLC - Height,2023/02/16 20:08:08,93.0,93.0,
PLC - Height,2023/02/16 20:08:11,94.0,94.0,
PLC - Height,2023/02/16 20:08:13,95.0,95.0,
PLC - Height,2023/02/16 20:08:16,96.0,96.0,
PLC - Height,2023/02/16 20:08:18,97.0,97.0,
PLC - Height,2023/02/16 20:08:21,98.0,98.0,
PLC - Height,2023/02/16 20:08:23,99.0,99.0,
PLC - Height,2023/02/16 20:08:25,100.0,100.0,
PLC - Height,2023/02/16 20:08:27,99.0,99.0,
PLC - Height,2023/02/16 20:08:29,98.0,98.0,
PLC - Height,2023/02/16 20:08:32,97.0,97.0,
PLC - Height,2023/02/16 20:08:34,96.0,96.0,
PLC - Height,2023/02/16 20:08:36,95.0,95.0,
PLC - Height,2023/02/16 20:08:38,94.0,94.0,
PLC - Height,2023/02/16 20:08:40,93.0,93.0,
PLC - Height,2023/02/16 20:08:42,92.0,92.0,
PLC - Height,2023/02/16 20:08:43,91.0,91.0,
PLC - Height,2023/02/16 20:08:45,90.0,90.0,
PLC - Height,2023/02/16 20:08:47,89.0,89.0,
PLC - Height,2023/02/16 20:08:49,88.0,88.0,
PLC - Height,2023/02/16 20:08:50,87.0,87.0,
PLC - Height,2023/02/16 20:08:52,86.0,86.0,
PLC - Height,2023/02/16 20:08:54,85.0,85.0,
PLC - Height,2023/02/16 20:08:55,84.0,84.0,
PLC - Height,2023/02/16 20:08:57,83.0,83.0,
PLC - Height,2023/02/16 20:08:58,82.0,82.0,
PLC - Height,2023/02/16 20:09:00,81.0,81.0,
PLC - Height,2023/02/16 20:09:01,80.0,80.0,
PLC - Height,2023/02/16 20:09:03,81.0,81.0,
PLC - Height,2023/02/16 20:09:04,82.0,82.0,
PLC - Height,2023/02/16 20:09:06,83.0,83.0,
PLC - Height,2023/02/16 20:09:07,84.0,84.0,
PLC - Height,2023/02/16 20:09:08,85.0,85.0,
PLC - Height,2023/02/16 20:09:10,86.0,86.0,
PLC - Height,2023/02/16 20:09:11,87.0,87.0,
PLC - Height,2023/02/16 20:09:12,88.0,88.0,
PLC - Height,2023/02/16 20:09:14,89.0,89.0,
PLC - Height,2023/02/16 20:09:16,90.0,90.0,
PLC - Height,2023/02/16 20:09:18,91.0,91.0,
PLC - Height,2023/02/16 20:09:20,92.0,92.0,
PLC - Height,2023/02/16 20:09:22,93.0,93.0,
PLC - Height,2023/02/16 20:09:24,94.0,94.0,
PLC - Height,2023/02/16 20:09:26,95.0,95.0,
PLC - Height,2023/02/16 20:09:28,96.0,96.0,
PLC - Height,2023/02/16 20:09:30,97.0,97.0,
PLC - Height,2023/02/16 20:09:32,98.0,98.0,
PLC - Height,2023/02/16 20:09:34,99.0,99.0,
PLC - Height,2023/02/16 20:09:36,100.0,100.0,
PLC - Height,2023/02/16 20:09:38,99.0,99.0,
PLC - Height,2023/02/16 20:09:40,98.0,98.0,
PLC - Height,2023/02/16 20:09:42,97.0,97.0,
PLC - Height,2023/02/16 20:09:44,96.0,96.0,
PLC - Height,2023/02/16 20:09:46,95.0,95.0,
PLC - Height,2023/02/16 20:09:48,94.0,94.0,
PLC - Height,2023/02/16 20:09:50,93.0,93.0,
PLC - Height,2023/02/16 20:09:52,92.0,92.0,
PLC - Height,2023/02/16 20:09:54,91.0,91.0,
PLC - Height,2023/02/16 20:09:56,90.0,90.0,
PLC - Height,2023/02/16 20:09:58,89.0,89.0,
PLC - Height,2023/02/16 20:10:00,88.0,88.0,
PLC - Height,2023/02/16 20:10:02,87.0,87.0,
PLC - Height,2023/02/16 20:10:04,86.0,86.0,
PLC - Height,2023/02/16 20:10:06,85.0,85.0,
PLC - Height,2023/02/16 20:10:08,84.0,84.0,
PLC - Height,2023/02/16 20:10:10,83.0,83.0,
PLC - Height,2023/02/16 20:10:12,82.0,82.0,
PLC - Height,2023/02/16 20:10:14,81.0,81.0,
PLC - Height,2023/02/16 20:10:16,80.0,80.0,
PLC - Height,2023/02/16 20:10:18,81.0,81.0,
PLC - Height,2023/02/16 20:10:20,82.0,82.0,
PLC - Height,2023/02/16 20:10:22,83.0,83.0,
PLC - Height,2023/02/16 20:10:24,84.0,84.0,
PLC - Height,2023/02/16 20:10:26,85.0,85.0,
PLC - Height,2023/02/16 20:10:28,86.0,86.0,
PLC - Height,2023/02/16 20:10:30,87.0,87.0,
PLC - Height,2023/02/16 20:10:32,88.0,88.0,
PLC - Height,2023/02/16 20:10:34,89.0,89.0,
PLC - Height,2023/02/16 20:10:36,90.0,90.0,
PLC - Height,2023/02/16 20:10:37,91.0,91.0,
PLC - Height,2023/02/16 20:10:39,92.0,92.0,
PLC - Height,2023/02/16 20:10:41,93.0,93.0,
PLC - Height,2023/02/16 20:10:43,94.0,94.0,
PLC - Height,2023/02/16 20:10:45,95.0,95.0,
PLC - Height,2023/02/16 20:10:47,96.0,96.0,
PLC - Height,2023/02/16 20:10:49,97.0,97.0,
PLC - Height,2023/02/16 20:10:51,98.0,98.0,
PLC - Height,2023/02/16 20:10:53,99.0,99.0,
PLC - Height,2023/02/16 20:10:55,100.0,100.0,
PLC - Height,2023/02/16 20:10:57,99.0,99.0,
PLC - Height,2023/02/16 20:10:59,98.0,98.0,
PLC - Height,2023/02/16 20:11:01,97.0,97.0,
PLC - Height,2023/02/16 20:11:03,96.0,96.0,
PLC - Height,2023/02/16 20:11:05,95.0,95.0,
PLC - Height,2023/02/16 20:11:08,94.0,94.0,
PLC - Height,2023/02/16 20:11:10,93.0,93.0,
PLC - Height,2023/02/16 20:11:12,92.0,92.0,
PLC - Height,2023/02/16 20:11:14,91.0,91.0,
PLC - Height,2023/02/16 20:11:15,90.0,90.0,
PLC - Height,2023/02/16 20:11:17,89.0,89.0,
PLC - Height,2023/02/16 20:11:18,88.0,88.0,
PLC - Height,2023/02/16 20:11:20,87.0,87.0,
PLC - Height,2023/02/16 20:11:22,86.0,86.0,
PLC - Height,2023/02/16 20:11:24,85.0,85.0,
PLC - Height,2023/02/16 20:11:25,84.0,84.0,
PLC - Height,2023/02/16 20:11:27,83.0,83.0,
PLC - Height,2023/02/16 20:11:29,82.0,82.0,
PLC - Height,2023/02/16 20:11:30,81.0,81.0,
PLC - Height,2023/02/16 20:11:31,80.0,80.0,
PLC - Height,2023/02/16 20:11:33,81.0,81.0,
PLC - Height,2023/02/16 20:11:34,82.0,82.0,
PLC - Height,2023/02/16 20:11:36,83.0,83.0,
PLC - Height,2023/02/16 20:11:37,84.0,84.0,
PLC - Height,2023/02/16 20:11:39,85.0,85.0,
PLC - Height,2023/02/16 20:11:40,86.0,86.0,
PLC - Height,2023/02/16 20:11:42,87.0,87.0,
PLC - Height,2023/02/16 20:11:44,88.0,88.0,
PLC - Height,2023/02/16 20:11:45,89.0,89.0,
PLC - Height,2023/02/16 20:11:47,90.0,90.0,
PLC - Height,2023/02/16 20:11:49,91.0,91.0,
PLC - Height,2023/02/16 20:11:50,92.0,92.0,
PLC - Height,2023/02/16 20:11:52,93.0,93.0,
PLC - Height,2023/02/16 20:11:54,94.0,94.0,
PLC - Height,2023/02/16 20:11:56,95.0,95.0,
PLC - Height,2023/02/16 20:11:58,96.0,96.0,
PLC - Height,2023/02/16 20:12:00,97.0,97.0,
PLC - Height,2023/02/16 20:12:02,98.0,98.0,
PLC - Height,2023/02/16 20:12:04,99.0,99.0,
PLC - Height,2023/02/16 20:12:06,100.0,100.0,
PLC - Height,2023/02/16 20:12:08,99.0,99.0,
PLC - Height,2023/02/16 20:12:10,98.0,98.0,
PLC - Height,2023/02/16 20:12:12,97.0,97.0,
PLC - Height,2023/02/16 20:12:14,96.0,96.0,
PLC - Height,2023/02/16 20:12:16,95.0,95.0,
PLC - Height,2023/02/16 20:12:19,94.0,94.0,
PLC - Height,2023/02/16 20:12:21,93.0,93.0,
PLC - Height,2023/02/16 20:12:23,92.0,92.0,
PLC - Height,2023/02/16 20:12:26,91.0,91.0,
PLC - Height,2023/02/16 20:12:28,90.0,90.0,
PLC - Height,2023/02/16 20:12:31,89.0,89.0,
PLC - Height,2023/02/16 20:12:33,88.0,88.0,
PLC - Height,2023/02/16 20:12:36,87.0,87.0,
PLC - Height,2023/02/16 20:12:38,86.0,86.0,
PLC - Height,2023/02/16 20:12:41,85.0,85.0,
PLC - Height,2023/02/16 20:12:44,84.0,84.0,
PLC - Height,2023/02/16 20:12:47,83.0,83.0,
PLC - Height,2023/02/16 20:12:50,82.0,82.0,
PLC - Height,2023/02/16 20:12:53,81.0,81.0,
PLC - Height,2023/02/16 20:12:56,80.0,80.0,
PLC - Height,2023/02/16 20:12:59,81.0,81.0,
PLC - Height,2023/02/16 20:13:02,82.0,82.0,
PLC - Height,2023/02/16 20:13:05,83.0,83.0,
PLC - Height,2023/02/16 20:13:07,84.0,84.0,
PLC - Height,2023/02/16 20:13:10,85.0,85.0,
PLC - Height,2023/02/16 20:13:13,86.0,86.0,
PLC - Height,2023/02/16 20:13:15,87.0,87.0,
PLC - Height,2023/02/16 20:13:18,88.0,88.0,
PLC - Height,2023/02/16 20:13:21,89.0,89.0,
PLC - Height,2023/02/16 20:13:23,90.0,90.0,
PLC - Height,2023/02/16 20:13:26,91.0,91.0,
PLC - Height,2023/02/16 20:13:28,92.0,92.0,
PLC - Height,2023/02/16 20:13:30,93.0,93.0,
PLC - Height,2023/02/16 20:13:33,94.0,94.0,
PLC - Height,2023/02/16 20:13:35,95.0,95.0,
PLC - Height,2023/02/16 20:13:37,96.0,96.0,
PLC - Height,2023/02/16 20:13:39,97.0,97.0,
PLC - Height,2023/02/16 20:13:41,98.0,98.0,
PLC - Height,2023/02/16 20:13:44,99.0,99.0,
PLC - Height,2023/02/16 20:13:45,100.0,100.0,
PLC - Height,2023/02/16 20:13:47,99.0,99.0,
PLC - Height,2023/02/16 20:13:50,97.0,97.0,
PLC - Height,2023/02/16 20:13:53,96.0,96.0,
PLC - Height,2023/02/16 20:13:55,95.0,95.0,
PLC - Height,2023/02/16 20:13:56,94.0,94.0,
PLC - Height,2023/02/16 20:13:59,93.0,93.0,
PLC - Height,2023/02/16 20:14:01,92.0,92.0,
PLC - Height,2023/02/16 20:14:02,91.0,91.0,
PLC - Height,2023/02/16 20:14:04,90.0,90.0,
PLC - Height,2023/02/16 20:14:05,89.0,89.0,
PLC - Height,2023/02/16 20:14:07,88.0,88.0,
PLC - Height,2023/02/16 20:14:09,87.0,87.0,
PLC - Height,2023/02/16 20:14:10,86.0,86.0,
PLC - Height,2023/02/16 20:14:11,85.0,85.0,
PLC - Height,2023/02/16 20:14:13,84.0,84.0,
PLC - Height,2023/02/16 20:14:14,83.0,83.0,
PLC - Height,2023/02/16 20:14:15,82.0,82.0,
PLC - Height,2023/02/16 20:14:17,81.0,81.0,
PLC - Height,2023/02/16 20:14:18,80.0,80.0,
PLC - Height,2023/02/16 20:14:20,81.0,81.0,
PLC - Height,2023/02/16 20:14:21,82.0,82.0,
PLC - Height,2023/02/16 20:14:22,83.0,83.0,
PLC - Height,2023/02/16 20:14:24,84.0,84.0,
PLC - Height,2023/02/16 20:14:25,85.0,85.0,
PLC - Height,2023/02/16 20:14:26,86.0,86.0,
PLC - Height,2023/02/16 20:14:27,87.0,87.0,
PLC - Height,2023/02/16 20:14:28,88.0,88.0,
PLC - Height,2023/02/16 20:14:29,89.0,89.0,
PLC - Height,2023/02/16 20:14:30,90.0,90.0,
PLC - Height,2023/02/16 20:14:31,91.0,91.0,
PLC - Height,2023/02/16 20:14:32,92.0,92.0,
PLC - Height,2023/02/16 20:14:33,93.0,93.0,
PLC - Height,2023/02/16 20:14:35,94.0,94.0,
PLC - Height,2023/02/16 20:14:36,95.0,95.0,
PLC - Height,2023/02/16 20:14:37,96.0,96.0,
PLC - Height,2023/02/16 20:14:38,98.0,98.0,
PLC - Height,2023/02/16 20:14:40,99.0,99.0,
PLC - Height,2023/02/16 20:14:43,97.0,97.0,
PLC - Height,2023/02/16 20:14:46,94.0,94.0,
PLC - Height,2023/02/16 20:14:48,92.0,92.0,
PLC - Height,2023/02/16 20:14:49,90.0,90.0,
PLC - Height,2023/02/16 20:14:51,89.0,89.0,
PLC - Height,2023/02/16 20:14:53,88.0,88.0,
PLC - Height,2023/02/16 20:14:54,87.0,87.0,
PLC - Height,2023/02/16 20:14:55,85.0,85.0,
PLC - Height,2023/02/16 20:14:56,84.0,84.0,
PLC - Height,2023/02/16 20:14:57,83.0,83.0,
PLC - Height,2023/02/16 20:14:58,82.0,82.0,
PLC - Height,2023/02/16 20:15:00,81.0,81.0,
PLC - Height,2023/02/16 20:15:01,80.0,80.0,
PLC - Height,2023/02/16 20:15:02,81.0,81.0,
PLC - Height,2023/02/16 20:15:03,82.0,82.0,
PLC - Height,2023/02/16 20:15:04,84.0,84.0,
PLC - Height,2023/02/16 20:15:06,85.0,85.0,
PLC - Height,2023/02/16 20:15:07,86.0,86.0,
PLC - Height,2023/02/16 20:15:08,87.0,87.0,
PLC - Height,2023/02/16 20:15:10,88.0,88.0,
PLC - Height,2023/02/16 20:15:11,89.0,89.0,
PLC - Height,2023/02/16 20:15:12,90.0,90.0,
PLC - Height,2023/02/16 20:15:13,91.0,91.0,
PLC - Height,2023/02/16 20:15:15,92.0,92.0,
PLC - Height,2023/02/16 20:15:16,93.0,93.0,
PLC - Height,2023/02/16 20:15:18,94.0,94.0,
PLC - Height,2023/02/16 20:15:19,95.0,95.0,
PLC - Height,2023/02/16 20:15:20,96.0,96.0,
PLC - Height,2023/02/16 20:15:21,97.0,97.0,
PLC - Height,2023/02/16 20:15:23,98.0,98.0,
PLC - Height,2023/02/16 20:15:24,99.0,99.0,
PLC - Height,2023/02/16 20:15:27,98.0,98.0,
PLC - Height,2023/02/16 20:15:31,97.0,97.0,
PLC - Height,2023/02/16 20:15:32,96.0,96.0,
PLC - Height,2023/02/16 20:15:34,95.0,95.0,
PLC - Height,2023/02/16 20:15:35,94.0,94.0,
PLC - Height,2023/02/16 20:15:37,93.0,93.0,
PLC - Height,2023/02/16 20:15:39,92.0,92.0,
PLC - Height,2023/02/16 20:15:41,91.0,91.0,
