Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 11:00:02,86.0,86.0,
PLC - Height,2023/02/16 11:00:05,87.0,87.0,
PLC - Height,2023/02/16 11:00:09,88.0,88.0,
PLC - Height,2023/02/16 11:00:12,89.0,89.0,
PLC - Height,2023/02/16 11:00:15,90.0,90.0,
PLC - Height,2023/02/16 11:00:19,91.0,91.0,
PLC - Height,2023/02/16 11:00:22,92.0,92.0,
PLC - Height,2023/02/16 11:00:25,93.0,93.0,
PLC - Height,2023/02/16 11:00:30,94.0,94.0,
PLC - Height,2023/02/16 11:00:34,95.0,95.0,
PLC - Height,2023/02/16 11:00:37,96.0,96.0,
PLC - Height,2023/02/16 11:00:41,97.0,97.0,
PLC - Height,2023/02/16 11:00:46,98.0,98.0,
PLC - Height,2023/02/16 11:00:50,99.0,99.0,
PLC - Height,2023/02/16 11:00:54,100.0,100.0,
PLC - Height,2023/02/16 11:00:59,99.0,99.0,
PLC - Height,2023/02/16 11:01:04,98.0,98.0,
PLC - Height,2023/02/16 11:01:08,97.0,97.0,
PLC - Height,2023/02/16 11:01:13,96.0,96.0,
PLC - Height,2023/02/16 11:01:17,95.0,95.0,
PLC - Height,2023/02/16 11:01:23,94.0,94.0,
PLC - Height,2023/02/16 11:01:26,93.0,93.0,
PLC - Height,2023/02/16 11:01:32,92.0,92.0,
PLC - Height,2023/02/16 11:01:36,91.0,91.0,
PLC - Height,2023/02/16 11:01:40,90.0,90.0,
PLC - Height,2023/02/16 11:01:47,89.0,89.0,
PLC - Height,2023/02/16 11:01:49,88.0,88.0,
PLC - Height,2023/02/16 11:01:55,87.0,87.0,
PLC - Height,2023/02/16 11:01:59,86.0,86.0,
PLC - Height,2023/02/16 11:02:03,85.0,85.0,
PLC - Height,2023/02/16 11:02:07,84.0,84.0,
PLC - Height,2023/02/16 11:02:11,83.0,83.0,
PLC - Height,2023/02/16 11:02:14,82.0,82.0,
PLC - Height,2023/02/16 11:02:18,81.0,81.0,
PLC - Height,2023/02/16 11:02:21,80.0,80.0,
PLC - Height,2023/02/16 11:02:25,81.0,81.0,
PLC - Height,2023/02/16 11:02:28,82.0,82.0,
PLC - Height,2023/02/16 11:02:31,83.0,83.0,
PLC - Height,2023/02/16 11:02:34,84.0,84.0,
PLC - Height,2023/02/16 11:02:37,85.0,85.0,
PLC - Height,2023/02/16 11:02:40,86.0,86.0,
PLC - Height,2023/02/16 11:02:43,87.0,87.0,
PLC - Height,2023/02/16 11:02:46,88.0,88.0,
PLC - Height,2023/02/16 11:02:48,89.0,89.0,
PLC - Height,2023/02/16 11:02:51,90.0,90.0,
PLC - Height,2023/02/16 11:02:53,91.0,91.0,
PLC - Height,2023/02/16 11:02:56,92.0,92.0,
PLC - Height,2023/02/16 11:02:58,93.0,93.0,
PLC - Height,2023/02/16 11:03:00,94.0,94.0,
PLC - Height,2023/02/16 11:03:03,95.0,95.0,
PLC - Height,2023/02/16 11:03:06,96.0,96.0,
PLC - Height,2023/02/16 11:03:08,97.0,97.0,
PLC - Height,2023/02/16 11:03:11,98.0,98.0,
PLC - Height,2023/02/16 11:03:13,99.0,99.0,
PLC - Height,2023/02/16 11:03:16,100.0,100.0,
PLC - Height,2023/02/16 11:03:18,99.0,99.0,
PLC - Height,2023/02/16 11:03:21,98.0,98.0,
PLC - Height,2023/02/16 11:03:23,97.0,97.0,
PLC - Height,2023/02/16 11:03:26,96.0,96.0,
PLC - Height,2023/02/16 11:03:29,95.0,95.0,
PLC - Height,2023/02/16 11:03:32,94.0,94.0,
PLC - Height,2023/02/16 11:03:35,93.0,93.0,
PLC - Height,2023/02/16 11:03:38,92.0,92.0,
PLC - Height,2023/02/16 11:03:41,91.0,91.0,
PLC - Height,2023/02/16 11:03:45,90.0,90.0,
PLC - Height,2023/02/16 11:03:47,89.0,89.0,
PLC - Height,2023/02/16 11:03:52,88.0,88.0,
PLC - Height,2023/02/16 11:03:58,87.0,87.0,
PLC - Height,2023/02/16 11:03:59,86.0,86.0,
PLC - Height,2023/02/16 11:04:03,85.0,85.0,
PLC - Height,2023/02/16 11:04:06,84.0,84.0,
PLC - Height,2023/02/16 11:04:10,83.0,83.0,
PLC - Height,2023/02/16 11:04:14,82.0,82.0,
PLC - Height,2023/02/16 11:04:16,81.0,81.0,
PLC - Height,2023/02/16 11:04:20,80.0,80.0,
PLC - Height,2023/02/16 11:04:22,81.0,81.0,
