Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 19:32:58,77.0,77.0,
PLC - Height,2023/02/16 19:33:02,78.0,78.0,
PLC - Height,2023/02/16 19:33:05,79.0,79.0,
PLC - Height,2023/02/16 19:33:09,80.0,80.0,
PLC - Height,2023/02/16 19:33:11,81.0,81.0,
PLC - Height,2023/02/16 19:33:16,82.0,82.0,
PLC - Height,2023/02/16 19:33:19,83.0,83.0,
PLC - Height,2023/02/16 19:33:21,84.0,84.0,
PLC - Height,2023/02/16 19:33:25,85.0,85.0,
PLC - Height,2023/02/16 19:33:28,86.0,86.0,
PLC - Height,2023/02/16 19:33:31,87.0,87.0,
PLC - Height,2023/02/16 19:33:34,88.0,88.0,
PLC - Height,2023/02/16 19:33:36,89.0,89.0,
PLC - Height,2023/02/16 19:33:40,90.0,90.0,
PLC - Height,2023/02/16 19:33:44,91.0,91.0,
PLC - Height,2023/02/16 19:33:47,92.0,92.0,
PLC - Height,2023/02/16 19:33:49,93.0,93.0,
PLC - Height,2023/02/16 19:33:54,94.0,94.0,
PLC - Height,2023/02/16 19:33:56,95.0,95.0,
PLC - Height,2023/02/16 19:34:00,96.0,96.0,
PLC - Height,2023/02/16 19:34:03,97.0,97.0,
PLC - Height,2023/02/16 19:34:06,98.0,98.0,
PLC - Height,2023/02/16 19:34:09,99.0,99.0,
PLC - Height,2023/02/16 19:34:13,100.0,100.0,
PLC - Height,2023/02/16 19:42:51,0.0,0.0,
PLC - Height,2023/02/16 19:42:52,100.0,100.0,
PLC - Height,2023/02/16 19:42:53,1.0,1.0,
PLC - Height,2023/02/16 19:42:54,100.0,100.0,
PLC - Height,2023/02/16 19:42:55,2.0,2.0,
PLC - Height,2023/02/16 19:42:56,100.0,100.0,
PLC - Height,2023/02/16 19:42:57,3.0,3.0,
PLC - Height,2023/02/16 19:43:13,0.0,0.0,
PLC - Height,2023/02/16 19:43:17,1.0,1.0,
PLC - Height,2023/02/16 19:43:19,2.0,2.0,
PLC - Height,2023/02/16 19:43:20,3.0,3.0,
PLC - Height,2023/02/16 19:43:23,4.0,4.0,
PLC - Height,2023/02/16 19:43:25,5.0,5.0,
PLC - Height,2023/02/16 19:43:27,6.0,6.0,
PLC - Height,2023/02/16 19:43:29,7.0,7.0,
PLC - Height,2023/02/16 19:43:30,8.0,8.0,
PLC - Height,2023/02/16 19:43:32,9.0,9.0,
PLC - Height,2023/02/16 19:43:34,10.0,10.0,
PLC - Height,2023/02/16 19:43:37,11.0,11.0,
PLC - Height,2023/02/16 19:43:39,12.0,12.0,
PLC - Height,2023/02/16 19:43:40,13.0,13.0,
PLC - Height,2023/02/16 19:43:42,14.0,14.0,
PLC - Height,2023/02/16 19:43:44,15.0,15.0,
PLC - Height,2023/02/16 19:43:47,16.0,16.0,
PLC - Height,2023/02/16 19:43:49,17.0,17.0,
PLC - Height,2023/02/16 19:43:51,18.0,18.0,
PLC - Height,2023/02/16 19:43:53,19.0,19.0,
PLC - Height,2023/02/16 19:43:55,20.0,20.0,
PLC - Height,2023/02/16 19:43:57,21.0,21.0,
PLC - Height,2023/02/16 19:44:00,22.0,22.0,
PLC - Height,2023/02/16 19:44:02,23.0,23.0,
PLC - Height,2023/02/16 19:44:04,24.0,24.0,
PLC - Height,2023/02/16 19:44:07,25.0,25.0,
PLC - Height,2023/02/16 19:44:09,26.0,26.0,
PLC - Height,2023/02/16 19:44:11,27.0,27.0,
PLC - Height,2023/02/16 19:44:14,28.0,28.0,
PLC - Height,2023/02/16 19:44:17,29.0,29.0,
PLC - Height,2023/02/16 19:44:20,30.0,30.0,
PLC - Height,2023/02/16 19:44:22,31.0,31.0,
PLC - Height,2023/02/16 19:44:25,32.0,32.0,
PLC - Height,2023/02/16 19:44:28,33.0,33.0,
PLC - Height,2023/02/16 19:44:31,34.0,34.0,
PLC - Height,2023/02/16 19:44:34,35.0,35.0,
PLC - Height,2023/02/16 19:44:37,36.0,36.0,
PLC - Height,2023/02/16 19:44:40,37.0,37.0,
PLC - Height,2023/02/16 19:44:43,38.0,38.0,
PLC - Height,2023/02/16 19:44:46,39.0,39.0,
PLC - Height,2023/02/16 19:44:49,40.0,40.0,
PLC - Height,2023/02/16 19:44:51,41.0,41.0,
PLC - Height,2023/02/16 19:44:55,42.0,42.0,
PLC - Height,2023/02/16 19:44:58,43.0,43.0,
PLC - Height,2023/02/16 19:45:01,44.0,44.0,
PLC - Height,2023/02/16 19:45:04,45.0,45.0,
PLC - Height,2023/02/16 19:45:07,46.0,46.0,
PLC - Height,2023/02/16 19:45:10,47.0,47.0,
PLC - Height,2023/02/16 19:45:13,48.0,48.0,
PLC - Height,2023/02/16 19:45:15,49.0,49.0,
PLC - Height,2023/02/16 19:45:18,50.0,50.0,
PLC - Height,2023/02/16 19:45:21,51.0,51.0,
PLC - Height,2023/02/16 19:45:24,52.0,52.0,
PLC - Height,2023/02/16 19:45:26,53.0,53.0,
PLC - Height,2023/02/16 19:45:29,54.0,54.0,
PLC - Height,2023/02/16 19:45:31,55.0,55.0,
PLC - Height,2023/02/16 19:45:34,56.0,56.0,
PLC - Height,2023/02/16 19:45:36,57.0,57.0,
PLC - Height,2023/02/16 19:45:38,58.0,58.0,
PLC - Height,2023/02/16 19:45:41,59.0,59.0,
PLC - Height,2023/02/16 19:45:42,60.0,60.0,
PLC - Height,2023/02/16 19:45:44,61.0,61.0,
PLC - Height,2023/02/16 19:45:47,62.0,62.0,
PLC - Height,2023/02/16 19:45:49,63.0,63.0,
PLC - Height,2023/02/16 19:45:52,64.0,64.0,
PLC - Height,2023/02/16 19:45:54,65.0,65.0,
PLC - Height,2023/02/16 19:45:56,66.0,66.0,
PLC - Height,2023/02/16 19:45:58,67.0,67.0,
PLC - Height,2023/02/16 19:45:59,68.0,68.0,
PLC - Height,2023/02/16 19:46:02,69.0,69.0,
PLC - Height,2023/02/16 19:46:03,70.0,70.0,
PLC - Height,2023/02/16 19:46:05,71.0,71.0,
PLC - Height,2023/02/16 19:46:07,72.0,72.0,
PLC - Height,2023/02/16 19:46:09,73.0,73.0,
PLC - Height,2023/02/16 19:46:10,74.0,74.0,
PLC - Height,2023/02/16 19:46:12,75.0,75.0,
PLC - Height,2023/02/16 19:46:14,76.0,76.0,
PLC - Height,2023/02/16 19:46:15,77.0,77.0,
PLC - Height,2023/02/16 19:46:17,78.0,78.0,
PLC - Height,2023/02/16 19:46:18,79.0,79.0,
PLC - Height,2023/02/16 19:46:20,80.0,80.0,
PLC - Height,2023/02/16 19:46:21,81.0,81.0,
PLC - Height,2023/02/16 19:46:22,82.0,82.0,
PLC - Height,2023/02/16 19:46:24,83.0,83.0,
PLC - Height,2023/02/16 19:46:25,84.0,84.0,
PLC - Height,2023/02/16 19:46:27,85.0,85.0,
PLC - Height,2023/02/16 19:46:28,86.0,86.0,
PLC - Height,2023/02/16 19:46:29,87.0,87.0,
PLC - Height,2023/02/16 19:46:30,88.0,88.0,
PLC - Height,2023/02/16 19:46:32,89.0,89.0,
PLC - Height,2023/02/16 19:46:33,90.0,90.0,
PLC - Height,2023/02/16 19:46:35,91.0,91.0,
PLC - Height,2023/02/16 19:46:36,92.0,92.0,
PLC - Height,2023/02/16 19:46:38,93.0,93.0,
PLC - Height,2023/02/16 19:46:39,94.0,94.0,
PLC - Height,2023/02/16 19:46:41,95.0,95.0,
PLC - Height,2023/02/16 19:46:42,96.0,96.0,
PLC - Height,2023/02/16 19:46:44,97.0,97.0,
PLC - Height,2023/02/16 19:46:45,98.0,98.0,
PLC - Height,2023/02/16 19:46:47,99.0,99.0,
PLC - Height,2023/02/16 19:46:49,100.0,100.0,
PLC - Height,2023/02/16 19:46:50,99.0,99.0,
PLC - Height,2023/02/16 19:46:52,98.0,98.0,
PLC - Height,2023/02/16 19:46:54,97.0,97.0,
PLC - Height,2023/02/16 19:46:56,96.0,96.0,
PLC - Height,2023/02/16 19:46:58,95.0,95.0,
PLC - Height,2023/02/16 19:46:59,94.0,94.0,
PLC - Height,2023/02/16 19:47:01,93.0,93.0,
PLC - Height,2023/02/16 19:47:03,92.0,92.0,
PLC - Height,2023/02/16 19:47:05,91.0,91.0,
PLC - Height,2023/02/16 19:47:07,90.0,90.0,
PLC - Height,2023/02/16 19:47:09,89.0,89.0,
PLC - Height,2023/02/16 19:47:11,88.0,88.0,
PLC - Height,2023/02/16 19:47:13,87.0,87.0,
PLC - Height,2023/02/16 19:47:16,86.0,86.0,
PLC - Height,2023/02/16 19:47:18,85.0,85.0,
PLC - Height,2023/02/16 19:47:20,84.0,84.0,
PLC - Height,2023/02/16 19:47:23,83.0,83.0,
PLC - Height,2023/02/16 19:47:25,82.0,82.0,
PLC - Height,2023/02/16 19:47:27,81.0,81.0,
PLC - Height,2023/02/16 19:47:30,80.0,80.0,
PLC - Height,2023/02/16 19:47:32,81.0,81.0,
PLC - Height,2023/02/16 19:47:35,82.0,82.0,
PLC - Height,2023/02/16 19:47:37,83.0,83.0,
PLC - Height,2023/02/16 19:47:40,84.0,84.0,
PLC - Height,2023/02/16 19:47:43,85.0,85.0,
PLC - Height,2023/02/16 19:47:45,86.0,86.0,
PLC - Height,2023/02/16 19:47:48,87.0,87.0,
PLC - Height,2023/02/16 19:47:51,88.0,88.0,
PLC - Height,2023/02/16 19:47:53,89.0,89.0,
PLC - Height,2023/02/16 19:47:56,90.0,90.0,
PLC - Height,2023/02/16 19:47:58,91.0,91.0,
PLC - Height,2023/02/16 19:48:01,92.0,92.0,
PLC - Height,2023/02/16 19:48:03,93.0,93.0,
PLC - Height,2023/02/16 19:48:06,94.0,94.0,
PLC - Height,2023/02/16 19:48:08,95.0,95.0,
PLC - Height,2023/02/16 19:48:10,96.0,96.0,
PLC - Height,2023/02/16 19:48:13,97.0,97.0,
PLC - Height,2023/02/16 19:48:15,98.0,98.0,
PLC - Height,2023/02/16 19:48:17,99.0,99.0,
PLC - Height,2023/02/16 19:48:19,100.0,100.0,
PLC - Height,2023/02/16 19:48:21,99.0,99.0,
PLC - Height,2023/02/16 19:48:23,98.0,98.0,
PLC - Height,2023/02/16 19:48:25,97.0,97.0,
PLC - Height,2023/02/16 19:48:27,96.0,96.0,
PLC - Height,2023/02/16 19:48:29,95.0,95.0,
PLC - Height,2023/02/16 19:48:31,94.0,94.0,
PLC - Height,2023/02/16 19:48:33,93.0,93.0,
PLC - Height,2023/02/16 19:48:34,92.0,92.0,
PLC - Height,2023/02/16 19:48:36,91.0,91.0,
PLC - Height,2023/02/16 19:48:38,90.0,90.0,
PLC - Height,2023/02/16 19:48:39,89.0,89.0,
PLC - Height,2023/02/16 19:48:41,88.0,88.0,
PLC - Height,2023/02/16 19:48:43,87.0,87.0,
PLC - Height,2023/02/16 19:48:44,86.0,86.0,
PLC - Height,2023/02/16 19:48:46,85.0,85.0,
PLC - Height,2023/02/16 19:48:47,84.0,84.0,
PLC - Height,2023/02/16 19:48:49,83.0,83.0,
PLC - Height,2023/02/16 19:48:50,82.0,82.0,
PLC - Height,2023/02/16 19:48:52,81.0,81.0,
PLC - Height,2023/02/16 19:48:53,80.0,80.0,
PLC - Height,2023/02/16 19:48:55,81.0,81.0,
PLC - Height,2023/02/16 19:48:56,82.0,82.0,
PLC - Height,2023/02/16 19:48:58,83.0,83.0,
PLC - Height,2023/02/16 19:49:00,84.0,84.0,
PLC - Height,2023/02/16 19:49:02,85.0,85.0,
PLC - Height,2023/02/16 19:49:03,86.0,86.0,
PLC - Height,2023/02/16 19:49:05,87.0,87.0,
PLC - Height,2023/02/16 19:49:07,88.0,88.0,
PLC - Height,2023/02/16 19:49:09,89.0,89.0,
PLC - Height,2023/02/16 19:49:11,90.0,90.0,
PLC - Height,2023/02/16 19:49:13,91.0,91.0,
PLC - Height,2023/02/16 19:49:15,92.0,92.0,
PLC - Height,2023/02/16 19:49:17,93.0,93.0,
PLC - Height,2023/02/16 19:49:19,94.0,94.0,
PLC - Height,2023/02/16 19:49:21,95.0,95.0,
PLC - Height,2023/02/16 19:49:23,96.0,96.0,
PLC - Height,2023/02/16 19:49:25,97.0,97.0,
PLC - Height,2023/02/16 19:49:27,98.0,98.0,
PLC - Height,2023/02/16 19:49:29,99.0,99.0,
PLC - Height,2023/02/16 19:49:32,100.0,100.0,
PLC - Height,2023/02/16 19:49:34,99.0,99.0,
PLC - Height,2023/02/16 19:49:36,98.0,98.0,
PLC - Height,2023/02/16 19:49:39,97.0,97.0,
PLC - Height,2023/02/16 19:49:41,96.0,96.0,
PLC - Height,2023/02/16 19:49:44,95.0,95.0,
PLC - Height,2023/02/16 19:49:46,94.0,94.0,
PLC - Height,2023/02/16 19:49:49,93.0,93.0,
PLC - Height,2023/02/16 19:49:52,92.0,92.0,
PLC - Height,2023/02/16 19:49:54,91.0,91.0,
PLC - Height,2023/02/16 19:49:57,90.0,90.0,
PLC - Height,2023/02/16 19:49:59,89.0,89.0,
PLC - Height,2023/02/16 19:50:00,88.0,88.0,
PLC - Height,2023/02/16 19:50:03,87.0,87.0,
PLC - Height,2023/02/16 19:50:05,86.0,86.0,
PLC - Height,2023/02/16 19:50:07,85.0,85.0,
PLC - Height,2023/02/16 19:50:09,84.0,84.0,
PLC - Height,2023/02/16 19:50:12,83.0,83.0,
PLC - Height,2023/02/16 19:50:14,82.0,82.0,
PLC - Height,2023/02/16 19:50:16,81.0,81.0,
PLC - Height,2023/02/16 19:50:18,80.0,80.0,
PLC - Height,2023/02/16 19:50:19,81.0,81.0,
PLC - Height,2023/02/16 19:50:22,82.0,82.0,
PLC - Height,2023/02/16 19:50:24,83.0,83.0,
PLC - Height,2023/02/16 19:50:25,84.0,84.0,
PLC - Height,2023/02/16 19:50:27,85.0,85.0,
PLC - Height,2023/02/16 19:50:29,86.0,86.0,
PLC - Height,2023/02/16 19:50:31,87.0,87.0,
PLC - Height,2023/02/16 19:50:32,88.0,88.0,
PLC - Height,2023/02/16 19:50:34,89.0,89.0,
PLC - Height,2023/02/16 19:50:36,90.0,90.0,
PLC - Height,2023/02/16 19:50:37,91.0,91.0,
PLC - Height,2023/02/16 19:50:39,92.0,92.0,
PLC - Height,2023/02/16 19:50:40,93.0,93.0,
PLC - Height,2023/02/16 19:50:42,94.0,94.0,
PLC - Height,2023/02/16 19:50:43,95.0,95.0,
PLC - Height,2023/02/16 19:50:45,97.0,97.0,
PLC - Height,2023/02/16 19:50:48,98.0,98.0,
PLC - Height,2023/02/16 19:50:49,99.0,99.0,
PLC - Height,2023/02/16 19:50:50,100.0,100.0,
PLC - Height,2023/02/16 19:50:52,99.0,99.0,
PLC - Height,2023/02/16 19:50:53,98.0,98.0,
PLC - Height,2023/02/16 19:50:54,97.0,97.0,
PLC - Height,2023/02/16 19:50:55,96.0,96.0,
PLC - Height,2023/02/16 19:50:56,95.0,95.0,
PLC - Height,2023/02/16 19:50:58,94.0,94.0,
PLC - Height,2023/02/16 19:50:59,93.0,93.0,
PLC - Height,2023/02/16 19:51:01,92.0,92.0,
PLC - Height,2023/02/16 19:51:02,91.0,91.0,
PLC - Height,2023/02/16 19:51:04,90.0,90.0,
PLC - Height,2023/02/16 19:51:06,89.0,89.0,
PLC - Height,2023/02/16 19:51:08,88.0,88.0,
PLC - Height,2023/02/16 19:51:10,87.0,87.0,
PLC - Height,2023/02/16 19:51:12,86.0,86.0,
PLC - Height,2023/02/16 19:51:14,85.0,85.0,
PLC - Height,2023/02/16 19:51:15,84.0,84.0,
PLC - Height,2023/02/16 19:51:17,83.0,83.0,
PLC - Height,2023/02/16 19:51:19,82.0,82.0,
PLC - Height,2023/02/16 19:51:21,81.0,81.0,
PLC - Height,2023/02/16 19:51:23,80.0,80.0,
PLC - Height,2023/02/16 19:51:34,81.0,81.0,
PLC - Height,2023/02/16 19:51:37,82.0,82.0,
PLC - Height,2023/02/16 19:51:40,83.0,83.0,
PLC - Height,2023/02/16 19:51:42,84.0,84.0,
PLC - Height,2023/02/16 19:51:44,86.0,86.0,
PLC - Height,2023/02/16 19:51:47,87.0,87.0,
PLC - Height,2023/02/16 19:51:49,88.0,88.0,
PLC - Height,2023/02/16 19:51:50,89.0,89.0,
PLC - Height,2023/02/16 19:51:52,90.0,90.0,
PLC - Height,2023/02/16 19:51:54,91.0,91.0,
PLC - Height,2023/02/16 19:51:55,92.0,92.0,
PLC - Height,2023/02/16 19:51:57,93.0,93.0,
PLC - Height,2023/02/16 19:51:59,94.0,94.0,
PLC - Height,2023/02/16 19:52:00,95.0,95.0,
PLC - Height,2023/02/16 19:52:01,96.0,96.0,
PLC - Height,2023/02/16 19:52:03,97.0,97.0,
PLC - Height,2023/02/16 19:52:05,98.0,98.0,
PLC - Height,2023/02/16 19:52:06,99.0,99.0,
PLC - Height,2023/02/16 19:52:07,94.0,94.0,
PLC - Height,2023/02/16 19:52:16,93.0,93.0,
PLC - Height,2023/02/16 19:52:24,86.0,86.0,
PLC - Height,2023/02/16 19:52:25,85.0,85.0,
PLC - Height,2023/02/16 19:52:27,84.0,84.0,
PLC - Height,2023/02/16 19:52:28,83.0,83.0,
PLC - Height,2023/02/16 19:52:29,82.0,82.0,
PLC - Height,2023/02/16 19:52:38,88.0,88.0,
PLC - Height,2023/02/16 19:52:39,90.0,90.0,
PLC - Height,2023/02/16 19:52:43,92.0,92.0,
PLC - Height,2023/02/16 19:52:46,95.0,95.0,
PLC - Height,2023/02/16 19:52:46,94.0,94.0,
PLC - Height,2023/02/16 19:52:48,96.0,96.0,
PLC - Height,2023/02/16 19:52:49,97.0,97.0,
PLC - Height,2023/02/16 19:52:50,98.0,98.0,
PLC - Height,2023/02/16 19:52:52,99.0,99.0,
PLC - Height,2023/02/16 19:52:53,100.0,100.0,
PLC - Height,2023/02/16 19:52:54,99.0,99.0,
PLC - Height,2023/02/16 19:52:55,98.0,98.0,
PLC - Height,2023/02/16 19:52:57,97.0,97.0,
PLC - Height,2023/02/16 19:53:00,95.0,95.0,
PLC - Height,2023/02/16 19:53:01,94.0,94.0,
PLC - Height,2023/02/16 19:53:02,93.0,93.0,
PLC - Height,2023/02/16 19:53:03,92.0,92.0,
PLC - Height,2023/02/16 19:53:05,91.0,91.0,
PLC - Height,2023/02/16 19:53:07,90.0,90.0,
PLC - Height,2023/02/16 19:53:09,89.0,89.0,
PLC - Height,2023/02/16 19:53:10,88.0,88.0,
PLC - Height,2023/02/16 19:53:11,87.0,87.0,
PLC - Height,2023/02/16 19:53:13,86.0,86.0,
PLC - Height,2023/02/16 19:53:15,85.0,85.0,
PLC - Height,2023/02/16 19:53:16,84.0,84.0,
PLC - Height,2023/02/16 19:53:18,83.0,83.0,
PLC - Height,2023/02/16 19:53:19,82.0,82.0,
PLC - Height,2023/02/16 19:53:21,81.0,81.0,
PLC - Height,2023/02/16 19:53:22,80.0,80.0,
PLC - Height,2023/02/16 19:53:24,81.0,81.0,
PLC - Height,2023/02/16 19:53:25,82.0,82.0,
PLC - Height,2023/02/16 19:53:27,83.0,83.0,
PLC - Height,2023/02/16 19:53:30,86.0,86.0,
PLC - Height,2023/02/16 19:53:34,87.0,87.0,
PLC - Height,2023/02/16 19:53:35,88.0,88.0,
PLC - Height,2023/02/16 19:53:37,89.0,89.0,
PLC - Height,2023/02/16 19:53:39,90.0,90.0,
PLC - Height,2023/02/16 19:53:40,91.0,91.0,
PLC - Height,2023/02/16 19:53:42,92.0,92.0,
PLC - Height,2023/02/16 19:53:44,93.0,93.0,
PLC - Height,2023/02/16 19:53:45,94.0,94.0,
PLC - Height,2023/02/16 19:53:48,95.0,95.0,
PLC - Height,2023/02/16 19:53:49,96.0,96.0,
PLC - Height,2023/02/16 19:53:51,97.0,97.0,
PLC - Height,2023/02/16 19:53:55,98.0,98.0,
PLC - Height,2023/02/16 19:53:56,99.0,99.0,
PLC - Height,2023/02/16 19:53:58,100.0,100.0,
PLC - Height,2023/02/16 19:54:00,99.0,99.0,
PLC - Height,2023/02/16 19:54:02,98.0,98.0,
PLC - Height,2023/02/16 19:54:05,97.0,97.0,
PLC - Height,2023/02/16 19:54:08,96.0,96.0,
PLC - Height,2023/02/16 19:54:09,95.0,95.0,
PLC - Height,2023/02/16 19:54:12,94.0,94.0,
PLC - Height,2023/02/16 19:54:14,93.0,93.0,
PLC - Height,2023/02/16 19:54:16,92.0,92.0,
PLC - Height,2023/02/16 19:54:20,91.0,91.0,
PLC - Height,2023/02/16 19:54:22,90.0,90.0,
PLC - Height,2023/02/16 19:54:25,89.0,89.0,
PLC - Height,2023/02/16 19:54:27,88.0,88.0,
PLC - Height,2023/02/16 19:54:29,87.0,87.0,
PLC - Height,2023/02/16 19:54:31,86.0,86.0,
PLC - Height,2023/02/16 19:54:34,85.0,85.0,
PLC - Height,2023/02/16 19:54:36,84.0,84.0,
PLC - Height,2023/02/16 19:54:39,83.0,83.0,
PLC - Height,2023/02/16 19:54:40,82.0,82.0,
PLC - Height,2023/02/16 19:54:43,81.0,81.0,
PLC - Height,2023/02/16 19:54:46,80.0,80.0,
PLC - Height,2023/02/16 19:54:48,81.0,81.0,
PLC - Height,2023/02/16 19:54:52,82.0,82.0,
PLC - Height,2023/02/16 19:54:54,83.0,83.0,
PLC - Height,2023/02/16 19:54:56,84.0,84.0,
PLC - Height,2023/02/16 19:54:59,85.0,85.0,
PLC - Height,2023/02/16 19:55:03,86.0,86.0,
PLC - Height,2023/02/16 19:55:05,87.0,87.0,
PLC - Height,2023/02/16 19:55:08,88.0,88.0,
PLC - Height,2023/02/16 19:55:11,89.0,89.0,
PLC - Height,2023/02/16 19:55:14,90.0,90.0,
PLC - Height,2023/02/16 19:55:18,91.0,91.0,
PLC - Height,2023/02/16 19:55:19,92.0,92.0,
PLC - Height,2023/02/16 19:55:23,93.0,93.0,
PLC - Height,2023/02/16 19:55:27,94.0,94.0,
PLC - Height,2023/02/16 19:55:29,95.0,95.0,
PLC - Height,2023/02/16 19:55:32,96.0,96.0,
PLC - Height,2023/02/16 19:55:35,97.0,97.0,
PLC - Height,2023/02/16 19:55:38,98.0,98.0,
PLC - Height,2023/02/16 19:55:41,99.0,99.0,
PLC - Height,2023/02/16 19:55:44,100.0,100.0,
PLC - Height,2023/02/16 19:55:46,99.0,99.0,
PLC - Height,2023/02/16 19:55:49,98.0,98.0,
PLC - Height,2023/02/16 19:55:52,97.0,97.0,
PLC - Height,2023/02/16 19:55:54,96.0,96.0,
PLC - Height,2023/02/16 19:55:56,95.0,95.0,
PLC - Height,2023/02/16 19:55:59,94.0,94.0,
PLC - Height,2023/02/16 19:56:02,93.0,93.0,
PLC - Height,2023/02/16 19:56:04,92.0,92.0,
PLC - Height,2023/02/16 19:56:06,91.0,91.0,
PLC - Height,2023/02/16 19:56:09,90.0,90.0,
PLC - Height,2023/02/16 19:56:12,89.0,89.0,
PLC - Height,2023/02/16 19:56:14,88.0,88.0,
PLC - Height,2023/02/16 19:56:17,87.0,87.0,
PLC - Height,2023/02/16 19:56:20,86.0,86.0,
PLC - Height,2023/02/16 19:56:23,85.0,85.0,
PLC - Height,2023/02/16 19:56:26,84.0,84.0,
PLC - Height,2023/02/16 19:56:29,83.0,83.0,
PLC - Height,2023/02/16 19:56:32,82.0,82.0,
PLC - Height,2023/02/16 19:56:34,81.0,81.0,
PLC - Height,2023/02/16 19:56:37,80.0,80.0,
PLC - Height,2023/02/16 19:56:40,81.0,81.0,
PLC - Height,2023/02/16 19:56:43,82.0,82.0,
PLC - Height,2023/02/16 19:56:45,83.0,83.0,
PLC - Height,2023/02/16 19:56:47,84.0,84.0,
PLC - Height,2023/02/16 19:56:50,85.0,85.0,
PLC - Height,2023/02/16 19:56:52,86.0,86.0,
PLC - Height,2023/02/16 19:56:54,87.0,87.0,
PLC - Height,2023/02/16 19:56:56,88.0,88.0,
PLC - Height,2023/02/16 19:56:59,89.0,89.0,
