Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 10:05:22,100.0,100.0,
PLC - Height,2023/02/16 10:05:25,99.0,99.0,
PLC - Height,2023/02/16 10:05:28,98.0,98.0,
PLC - Height,2023/02/16 10:05:31,97.0,97.0,
PLC - Height,2023/02/16 10:05:34,96.0,96.0,
PLC - Height,2023/02/16 10:05:37,95.0,95.0,
PLC - Height,2023/02/16 10:05:40,94.0,94.0,
PLC - Height,2023/02/16 10:05:43,93.0,93.0,
PLC - Height,2023/02/16 10:05:46,92.0,92.0,
PLC - Height,2023/02/16 10:05:49,91.0,91.0,
PLC - Height,2023/02/16 10:05:52,90.0,90.0,
PLC - Height,2023/02/16 10:05:55,89.0,89.0,
PLC - Height,2023/02/16 10:05:58,88.0,88.0,
PLC - Height,2023/02/16 10:06:01,87.0,87.0,
PLC - Height,2023/02/16 10:06:04,86.0,86.0,
PLC - Height,2023/02/16 10:06:07,85.0,85.0,
PLC - Height,2023/02/16 10:06:10,84.0,84.0,
PLC - Height,2023/02/16 10:06:13,83.0,83.0,
PLC - Height,2023/02/16 10:06:16,82.0,82.0,
PLC - Height,2023/02/16 10:06:19,81.0,81.0,
PLC - Height,2023/02/16 10:06:22,80.0,80.0,
PLC - Height,2023/02/16 10:06:25,81.0,81.0,
PLC - Height,2023/02/16 10:06:28,82.0,82.0,
PLC - Height,2023/02/16 10:06:31,83.0,83.0,
PLC - Height,2023/02/16 10:06:34,84.0,84.0,
PLC - Height,2023/02/16 10:06:37,85.0,85.0,
PLC - Height,2023/02/16 10:06:40,86.0,86.0,
PLC - Height,2023/02/16 10:06:43,87.0,87.0,
PLC - Height,2023/02/16 10:06:46,88.0,88.0,
PLC - Height,2023/02/16 10:06:48,89.0,89.0,
PLC - Height,2023/02/16 10:06:51,90.0,90.0,
PLC - Height,2023/02/16 10:06:54,91.0,91.0,
PLC - Height,2023/02/16 10:06:56,92.0,92.0,
PLC - Height,2023/02/16 10:06:58,93.0,93.0,
PLC - Height,2023/02/16 10:07:01,94.0,94.0,
PLC - Height,2023/02/16 10:07:04,95.0,95.0,
PLC - Height,2023/02/16 10:07:06,96.0,96.0,
PLC - Height,2023/02/16 10:07:09,97.0,97.0,
PLC - Height,2023/02/16 10:07:12,98.0,98.0,
PLC - Height,2023/02/16 10:07:15,99.0,99.0,
PLC - Height,2023/02/16 10:07:18,100.0,100.0,
PLC - Height,2023/02/16 10:07:21,99.0,99.0,
PLC - Height,2023/02/16 10:07:24,98.0,98.0,
PLC - Height,2023/02/16 10:07:27,97.0,97.0,
PLC - Height,2023/02/16 10:07:30,96.0,96.0,
PLC - Height,2023/02/16 10:07:34,95.0,95.0,
PLC - Height,2023/02/16 10:07:37,94.0,94.0,
PLC - Height,2023/02/16 10:07:41,93.0,93.0,
PLC - Height,2023/02/16 10:07:45,92.0,92.0,
PLC - Height,2023/02/16 10:07:49,91.0,91.0,
PLC - Height,2023/02/16 10:07:53,90.0,90.0,
PLC - Height,2023/02/16 10:07:56,89.0,89.0,
PLC - Height,2023/02/16 10:08:00,88.0,88.0,
PLC - Height,2023/02/16 10:08:03,87.0,87.0,
PLC - Height,2023/02/16 10:08:07,86.0,86.0,
PLC - Height,2023/02/16 10:08:10,85.0,85.0,
PLC - Height,2023/02/16 10:08:13,84.0,84.0,
PLC - Height,2023/02/16 10:08:17,83.0,83.0,
PLC - Height,2023/02/16 10:08:20,82.0,82.0,
PLC - Height,2023/02/16 10:08:22,81.0,81.0,
PLC - Height,2023/02/16 10:08:25,80.0,80.0,
PLC - Height,2023/02/16 10:08:28,81.0,81.0,
PLC - Height,2023/02/16 10:08:31,82.0,82.0,
PLC - Height,2023/02/16 10:08:33,83.0,83.0,
PLC - Height,2023/02/16 10:08:36,84.0,84.0,
PLC - Height,2023/02/16 10:08:38,85.0,85.0,
PLC - Height,2023/02/16 10:08:40,86.0,86.0,
PLC - Height,2023/02/16 10:08:43,87.0,87.0,
PLC - Height,2023/02/16 10:08:45,88.0,88.0,
PLC - Height,2023/02/16 10:08:48,89.0,89.0,
PLC - Height,2023/02/16 10:08:50,90.0,90.0,
PLC - Height,2023/02/16 10:08:53,91.0,91.0,
PLC - Height,2023/02/16 10:08:56,92.0,92.0,
PLC - Height,2023/02/16 10:08:59,93.0,93.0,
PLC - Height,2023/02/16 10:09:01,94.0,94.0,
PLC - Height,2023/02/16 10:09:04,95.0,95.0,
PLC - Height,2023/02/16 10:09:07,96.0,96.0,
PLC - Height,2023/02/16 10:09:11,97.0,97.0,
PLC - Height,2023/02/16 10:09:14,98.0,98.0,
PLC - Height,2023/02/16 10:09:17,99.0,99.0,
PLC - Height,2023/02/16 10:09:21,100.0,100.0,
PLC - Height,2023/02/16 10:09:24,99.0,99.0,
PLC - Height,2023/02/16 10:09:28,98.0,98.0,
PLC - Height,2023/02/16 10:09:31,97.0,97.0,
PLC - Height,2023/02/16 10:09:35,96.0,96.0,
PLC - Height,2023/02/16 10:09:39,95.0,95.0,
PLC - Height,2023/02/16 10:09:42,94.0,94.0,
PLC - Height,2023/02/16 10:09:45,93.0,93.0,
PLC - Height,2023/02/16 10:09:48,92.0,92.0,
PLC - Height,2023/02/16 10:09:52,91.0,91.0,
PLC - Height,2023/02/16 10:09:55,90.0,90.0,
PLC - Height,2023/02/16 10:09:57,89.0,89.0,
PLC - Height,2023/02/16 10:10:00,88.0,88.0,
PLC - Height,2023/02/16 10:10:03,87.0,87.0,
PLC - Height,2023/02/16 10:10:06,86.0,86.0,
PLC - Height,2023/02/16 10:10:08,85.0,85.0,
PLC - Height,2023/02/16 10:10:10,84.0,84.0,
PLC - Height,2023/02/16 10:10:13,83.0,83.0,
PLC - Height,2023/02/16 10:10:16,82.0,82.0,
PLC - Height,2023/02/16 10:10:19,81.0,81.0,
PLC - Height,2023/02/16 10:10:22,80.0,80.0,
PLC - Height,2023/02/16 10:10:25,81.0,81.0,
PLC - Height,2023/02/16 10:10:28,82.0,82.0,
PLC - Height,2023/02/16 10:10:31,83.0,83.0,
PLC - Height,2023/02/16 10:10:34,84.0,84.0,
PLC - Height,2023/02/16 10:10:37,85.0,85.0,
PLC - Height,2023/02/16 10:10:39,86.0,86.0,
PLC - Height,2023/02/16 10:10:43,87.0,87.0,
PLC - Height,2023/02/16 10:10:46,88.0,88.0,
PLC - Height,2023/02/16 10:10:48,89.0,89.0,
PLC - Height,2023/02/16 10:10:51,90.0,90.0,
PLC - Height,2023/02/16 10:10:54,91.0,91.0,
PLC - Height,2023/02/16 10:10:57,92.0,92.0,
PLC - Height,2023/02/16 10:11:00,93.0,93.0,
PLC - Height,2023/02/16 10:11:03,94.0,94.0,
PLC - Height,2023/02/16 10:11:06,95.0,95.0,
PLC - Height,2023/02/16 10:11:09,96.0,96.0,
PLC - Height,2023/02/16 10:11:12,97.0,97.0,
PLC - Height,2023/02/16 10:11:16,98.0,98.0,
PLC - Height,2023/02/16 10:11:19,99.0,99.0,
PLC - Height,2023/02/16 10:11:21,100.0,100.0,
PLC - Height,2023/02/16 10:11:25,99.0,99.0,
PLC - Height,2023/02/16 10:11:27,98.0,98.0,
PLC - Height,2023/02/16 10:11:30,97.0,97.0,
PLC - Height,2023/02/16 10:11:33,96.0,96.0,
PLC - Height,2023/02/16 10:11:36,95.0,95.0,
PLC - Height,2023/02/16 10:11:39,94.0,94.0,
PLC - Height,2023/02/16 10:11:42,93.0,93.0,
PLC - Height,2023/02/16 10:11:45,92.0,92.0,
PLC - Height,2023/02/16 10:11:48,91.0,91.0,
PLC - Height,2023/02/16 10:11:51,90.0,90.0,
PLC - Height,2023/02/16 10:11:54,89.0,89.0,
PLC - Height,2023/02/16 10:11:58,88.0,88.0,
PLC - Height,2023/02/16 10:12:02,87.0,87.0,
PLC - Height,2023/02/16 10:12:05,86.0,86.0,
PLC - Height,2023/02/16 10:12:09,85.0,85.0,
PLC - Height,2023/02/16 10:12:12,84.0,84.0,
PLC - Height,2023/02/16 10:12:15,83.0,83.0,
PLC - Height,2023/02/16 10:12:18,82.0,82.0,
PLC - Height,2023/02/16 10:12:21,81.0,81.0,
PLC - Height,2023/02/16 10:12:24,80.0,80.0,
PLC - Height,2023/02/16 10:12:27,81.0,81.0,
PLC - Height,2023/02/16 10:12:30,82.0,82.0,
PLC - Height,2023/02/16 10:12:32,83.0,83.0,
PLC - Height,2023/02/16 10:12:35,84.0,84.0,
PLC - Height,2023/02/16 10:12:37,85.0,85.0,
PLC - Height,2023/02/16 10:12:39,86.0,86.0,
PLC - Height,2023/02/16 10:12:42,87.0,87.0,
PLC - Height,2023/02/16 10:12:44,88.0,88.0,
PLC - Height,2023/02/16 10:12:47,89.0,89.0,
PLC - Height,2023/02/16 10:12:50,90.0,90.0,
PLC - Height,2023/02/16 10:12:52,91.0,91.0,
PLC - Height,2023/02/16 10:12:55,92.0,92.0,
