Nome do data point,Tempo,Valor,Processado,Comentário
PLC - Height,2023/02/16 09:36:25,82.0,82.0,
PLC - Height,2023/02/16 09:36:28,83.0,83.0,
PLC - Height,2023/02/16 09:36:31,84.0,84.0,
PLC - Height,2023/02/16 09:36:34,85.0,85.0,
PLC - Height,2023/02/16 09:36:37,86.0,86.0,
PLC - Height,2023/02/16 09:36:40,87.0,87.0,
PLC - Height,2023/02/16 09:36:43,88.0,88.0,
PLC - Height,2023/02/16 09:36:46,89.0,89.0,
PLC - Height,2023/02/16 09:36:49,90.0,90.0,
PLC - Height,2023/02/16 09:36:52,91.0,91.0,
PLC - Height,2023/02/16 09:36:55,92.0,92.0,
PLC - Height,2023/02/16 09:36:58,93.0,93.0,
PLC - Height,2023/02/16 09:37:01,94.0,94.0,
PLC - Height,2023/02/16 09:37:04,95.0,95.0,
PLC - Height,2023/02/16 09:37:07,96.0,96.0,
PLC - Height,2023/02/16 09:37:10,97.0,97.0,
PLC - Height,2023/02/16 09:37:13,98.0,98.0,
PLC - Height,2023/02/16 09:37:16,99.0,99.0,
PLC - Height,2023/02/16 09:37:19,100.0,100.0,
PLC - Height,2023/02/16 09:37:22,99.0,99.0,
PLC - Height,2023/02/16 09:37:25,98.0,98.0,
PLC - Height,2023/02/16 09:37:28,97.0,97.0,
PLC - Height,2023/02/16 09:37:31,96.0,96.0,
PLC - Height,2023/02/16 09:37:34,95.0,95.0,
PLC - Height,2023/02/16 09:37:37,94.0,94.0,
PLC - Height,2023/02/16 09:37:40,93.0,93.0,
PLC - Height,2023/02/16 09:37:43,92.0,92.0,
PLC - Height,2023/02/16 09:37:46,91.0,91.0,
PLC - Height,2023/02/16 09:37:49,90.0,90.0,
PLC - Height,2023/02/16 09:37:51,89.0,89.0,
PLC - Height,2023/02/16 09:37:54,88.0,88.0,
PLC - Height,2023/02/16 09:37:57,87.0,87.0,
PLC - Height,2023/02/16 09:38:00,86.0,86.0,
PLC - Height,2023/02/16 09:38:03,85.0,85.0,
PLC - Height,2023/02/16 09:38:06,84.0,84.0,
PLC - Height,2023/02/16 09:38:09,83.0,83.0,
PLC - Height,2023/02/16 09:38:12,82.0,82.0,
PLC - Height,2023/02/16 09:38:15,81.0,81.0,
PLC - Height,2023/02/16 09:38:19,80.0,80.0,
PLC - Height,2023/02/16 09:38:22,81.0,81.0,
PLC - Height,2023/02/16 09:38:25,82.0,82.0,
PLC - Height,2023/02/16 09:38:28,83.0,83.0,
PLC - Height,2023/02/16 09:38:31,84.0,84.0,
PLC - Height,2023/02/16 09:38:34,85.0,85.0,
PLC - Height,2023/02/16 09:38:37,86.0,86.0,
PLC - Height,2023/02/16 09:38:40,87.0,87.0,
PLC - Height,2023/02/16 09:38:43,88.0,88.0,
PLC - Height,2023/02/16 09:38:46,89.0,89.0,
PLC - Height,2023/02/16 09:38:49,90.0,90.0,
PLC - Height,2023/02/16 09:38:52,91.0,91.0,
PLC - Height,2023/02/16 09:38:55,92.0,92.0,
PLC - Height,2023/02/16 09:38:58,93.0,93.0,
PLC - Height,2023/02/16 09:39:01,94.0,94.0,
PLC - Height,2023/02/16 09:39:04,95.0,95.0,
PLC - Height,2023/02/16 09:39:07,96.0,96.0,
PLC - Height,2023/02/16 09:39:10,97.0,97.0,
PLC - Height,2023/02/16 09:39:13,98.0,98.0,
PLC - Height,2023/02/16 09:39:16,99.0,99.0,
PLC - Height,2023/02/16 09:39:19,100.0,100.0,
PLC - Height,2023/02/16 09:39:22,99.0,99.0,
PLC - Height,2023/02/16 09:39:25,98.0,98.0,
PLC - Height,2023/02/16 09:39:28,97.0,97.0,
PLC - Height,2023/02/16 09:39:31,96.0,96.0,
PLC - Height,2023/02/16 09:39:34,95.0,95.0,
PLC - Height,2023/02/16 09:39:37,94.0,94.0,
PLC - Height,2023/02/16 09:39:40,93.0,93.0,
PLC - Height,2023/02/16 09:39:43,92.0,92.0,
PLC - Height,2023/02/16 09:39:46,91.0,91.0,
PLC - Height,2023/02/16 09:39:49,90.0,90.0,
PLC - Height,2023/02/16 09:39:52,89.0,89.0,
PLC - Height,2023/02/16 09:39:55,88.0,88.0,
PLC - Height,2023/02/16 09:39:58,87.0,87.0,
PLC - Height,2023/02/16 09:40:01,86.0,86.0,
PLC - Height,2023/02/16 09:40:04,85.0,85.0,
PLC - Height,2023/02/16 09:40:07,84.0,84.0,
PLC - Height,2023/02/16 09:40:10,83.0,83.0,
PLC - Height,2023/02/16 09:40:13,82.0,82.0,
PLC - Height,2023/02/16 09:40:16,81.0,81.0,
PLC - Height,2023/02/16 09:40:19,80.0,80.0,
PLC - Height,2023/02/16 09:40:21,81.0,81.0,
PLC - Height,2023/02/16 09:40:24,82.0,82.0,
PLC - Height,2023/02/16 09:40:27,83.0,83.0,
PLC - Height,2023/02/16 09:40:30,84.0,84.0,
PLC - Height,2023/02/16 09:40:33,85.0,85.0,
PLC - Height,2023/02/16 09:40:36,86.0,86.0,
PLC - Height,2023/02/16 09:40:39,87.0,87.0,
PLC - Height,2023/02/16 09:40:42,88.0,88.0,
PLC - Height,2023/02/16 09:40:45,89.0,89.0,
PLC - Height,2023/02/16 09:40:49,90.0,90.0,
PLC - Height,2023/02/16 09:40:52,91.0,91.0,
PLC - Height,2023/02/16 09:40:54,92.0,92.0,
PLC - Height,2023/02/16 09:40:58,93.0,93.0,
PLC - Height,2023/02/16 09:41:00,94.0,94.0,
PLC - Height,2023/02/16 09:41:03,95.0,95.0,
PLC - Height,2023/02/16 09:41:07,96.0,96.0,
PLC - Height,2023/02/16 09:41:09,97.0,97.0,
PLC - Height,2023/02/16 09:41:11,98.0,98.0,
PLC - Height,2023/02/16 09:41:13,99.0,99.0,
PLC - Height,2023/02/16 09:41:16,100.0,100.0,
PLC - Height,2023/02/16 09:41:18,99.0,99.0,
PLC - Height,2023/02/16 09:41:20,98.0,98.0,
PLC - Height,2023/02/16 09:41:22,97.0,97.0,
PLC - Height,2023/02/16 09:41:25,96.0,96.0,
PLC - Height,2023/02/16 09:41:27,95.0,95.0,
PLC - Height,2023/02/16 09:41:30,94.0,94.0,
PLC - Height,2023/02/16 09:41:32,93.0,93.0,
PLC - Height,2023/02/16 09:41:35,92.0,92.0,
PLC - Height,2023/02/16 09:41:37,91.0,91.0,
PLC - Height,2023/02/16 09:41:40,90.0,90.0,
PLC - Height,2023/02/16 09:41:43,89.0,89.0,
PLC - Height,2023/02/16 09:41:46,88.0,88.0,
PLC - Height,2023/02/16 09:41:49,87.0,87.0,
PLC - Height,2023/02/16 09:41:52,86.0,86.0,
PLC - Height,2023/02/16 09:41:55,85.0,85.0,
PLC - Height,2023/02/16 09:41:58,84.0,84.0,
PLC - Height,2023/02/16 09:42:01,83.0,83.0,
PLC - Height,2023/02/16 09:42:05,82.0,82.0,
PLC - Height,2023/02/16 09:42:08,81.0,81.0,
PLC - Height,2023/02/16 09:42:12,80.0,80.0,
PLC - Height,2023/02/16 09:42:16,81.0,81.0,
PLC - Height,2023/02/16 09:42:20,82.0,82.0,
PLC - Height,2023/02/16 09:42:23,83.0,83.0,
PLC - Height,2023/02/16 09:42:27,84.0,84.0,
PLC - Height,2023/02/16 09:42:32,85.0,85.0,
PLC - Height,2023/02/16 09:42:36,86.0,86.0,
PLC - Height,2023/02/16 09:42:40,87.0,87.0,
PLC - Height,2023/02/16 09:42:44,88.0,88.0,
PLC - Height,2023/02/16 09:42:48,89.0,89.0,
PLC - Height,2023/02/16 09:42:52,90.0,90.0,
PLC - Height,2023/02/16 09:42:55,91.0,91.0,
PLC - Height,2023/02/16 09:42:59,92.0,92.0,
PLC - Height,2023/02/16 09:43:02,93.0,93.0,
PLC - Height,2023/02/16 09:43:06,94.0,94.0,
PLC - Height,2023/02/16 09:43:09,95.0,95.0,
PLC - Height,2023/02/16 09:43:12,96.0,96.0,
PLC - Height,2023/02/16 09:43:15,97.0,97.0,
PLC - Height,2023/02/16 09:43:18,98.0,98.0,
PLC - Height,2023/02/16 09:43:21,99.0,99.0,
PLC - Height,2023/02/16 09:43:23,100.0,100.0,
PLC - Height,2023/02/16 09:43:26,99.0,99.0,
PLC - Height,2023/02/16 09:43:28,98.0,98.0,
PLC - Height,2023/02/16 09:43:31,97.0,97.0,
PLC - Height,2023/02/16 09:43:33,96.0,96.0,
PLC - Height,2023/02/16 09:43:35,95.0,95.0,
PLC - Height,2023/02/16 09:43:38,94.0,94.0,
PLC - Height,2023/02/16 09:43:40,93.0,93.0,
PLC - Height,2023/02/16 09:43:42,92.0,92.0,
PLC - Height,2023/02/16 09:43:44,91.0,91.0,
PLC - Height,2023/02/16 09:43:46,90.0,90.0,
PLC - Height,2023/02/16 09:43:48,89.0,89.0,
PLC - Height,2023/02/16 09:43:50,88.0,88.0,
PLC - Height,2023/02/16 09:43:52,87.0,87.0,
PLC - Height,2023/02/16 09:43:53,86.0,86.0,
PLC - Height,2023/02/16 09:43:55,85.0,85.0,
PLC - Height,2023/02/16 09:43:57,84.0,84.0,
PLC - Height,2023/02/16 09:43:58,83.0,83.0,
PLC - Height,2023/02/16 09:44:00,82.0,82.0,
PLC - Height,2023/02/16 09:44:01,81.0,81.0,
PLC - Height,2023/02/16 09:44:03,80.0,80.0,
PLC - Height,2023/02/16 09:44:05,81.0,81.0,
